g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id,player,pos,lg,age,experience,tm,season,mpg,fg%,3p%,2p%,ft%,rpg,apg,spg%,bpg,tpg,pfpg,ppg,all-star selections,aba mvp,aba roy,dpoy,mip,nba mvp,nba roy,smoy,championships,finals_appearances,fmvp,hof
74,4.0,606.0,62,170,20.0,50.0,42,120,36,42,20.0,50.0,70.0,58,22.0,0.0,46.0,90,180,3851,sean singletary,PG,NBA,23.0,1,"TOT, PHO, CHA",2009-2009,8.18918918918919,0.3647058823529411,0.4,0.35,0.8571428571428571,0.945945945945946,0.7837837837837838,0.2972972972972973,0.0,0.6216216216216216,1.2162162162162162,2.4324324324324325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
226,47.0,3834.0,556,1216,49.0,161.0,507,1055,135,196,95.0,360.0,455.0,306,94.0,29.0,239.0,315,1296,3852,sonny weems,SG-SF,NBA,29.0,4,"TOT, PHO, PHI, TOR, TOR, DEN",2009-2016,16.964601769911503,0.4572368421052631,0.3043478260869565,0.4805687203791469,0.6887755102040817,2.0132743362831858,1.353982300884956,0.415929203539823,0.1283185840707964,1.0575221238938053,1.393805309734513,5.734513274336283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1,0.0,2.0,1,1,0.0,0.0,1,1,0,0,2.0,1.0,3.0,0,0.0,0.0,0.0,0,2,3853,steven hill,PF,NBA,23.0,1,OKC,2009-2009,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
10,0.0,28.0,3,11,0.0,6.0,3,5,0,0,0.0,0.0,0.0,2,1.0,1.0,3.0,10,6,3854,sun yue,SG,NBA,23.0,1,LAL,2009-2009,2.8,0.2727272727272727,0.0,0.6,0.0,0.0,0.2,0.1,0.1,0.3,1.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
31,0.0,263.0,32,85,2.0,6.0,30,79,27,29,7.0,20.0,27.0,26,3.0,2.0,16.0,38,93,3855,trey johnson,SG,NBA,27.0,3,"NOH, TOT, TOR, LAL, CLE",2009-2012,8.483870967741936,0.3764705882352941,0.3333333333333333,0.379746835443038,0.9310344827586208,0.8709677419354839,0.8387096774193549,0.0967741935483871,0.064516129032258,0.5161290322580645,1.2258064516129032,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
8,0.0,20.0,4,11,0.0,2.0,4,9,0,2,0.0,3.0,3.0,0,0.0,2.0,0.0,3,8,3856,walter sharpe,PF,NBA,22.0,1,DET,2009-2009,2.5,0.3636363636363636,0.0,0.4444444444444444,0.0,0.375,0.0,0.0,0.25,0.0,0.375,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
287,25.0,4253.0,600,1581,233.0,747.0,367,834,223,303,74.0,335.0,409.0,613,132.0,9.0,243.0,252,1656,3857,a.j. price,PG,NBA,28.0,6,"TOT, IND, CLE, PHO, MIN, WAS, IND, IND, IND",2010-2015,14.818815331010454,0.3795066413662239,0.3119143239625167,0.4400479616306954,0.735973597359736,1.4250871080139371,2.1358885017421603,0.4599303135888501,0.0313588850174216,0.8466898954703833,0.8780487804878049,5.770034843205575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
527,249.0,10851.0,1209,2759,216.0,658.0,993,2101,692,920,488.0,1148.0,1636.0,504,454.0,126.0,535.0,944,3326,3858,alonzo gee,SF,NBA,29.0,8,"DEN, NOP, TOT, DEN, POR, CLE, CLE, CLE, TOT, SAS, WAS, CLE, WAS",2010-2017,20.59013282732448,0.4382022471910112,0.3282674772036474,0.4726320799619229,0.7521739130434782,3.1043643263757117,0.9563567362428842,0.8614800759013282,0.239089184060721,1.015180265654649,1.7912713472485768,6.311195445920304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1,0.0,15.0,1,3,0.0,0.0,1,3,0,0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,2,3859,antonio anderson,SF,NBA,24.0,1,OKC,2010-2010,15.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
404,34.0,5300.0,731,1827,265.0,741.0,466,1086,237,307,174.0,815.0,989.0,279,146.0,148.0,261.0,619,1964,3860,austin daye,SF,NBA,26.0,6,"TOT, SAS, ATL, TOT, TOR, SAS, TOT, DET, MEM, DET, DET, DET",2010-2015,13.11881188118812,0.4001094690749863,0.3576248313090418,0.429097605893186,0.7719869706840391,2.448019801980198,0.6905940594059405,0.3613861386138614,0.3663366336633663,0.6460396039603961,1.5321782178217822,4.861386138613861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
684,449.0,19514.0,3054,7938,1044.0,3055.0,2010,4883,1558,1973,374.0,1577.0,1951.0,3716,778.0,109.0,1388.0,1169,8710,3861,brandon jennings,PG,NBA,28.0,9,"MIL, TOT, NYK, WAS, TOT, DET, ORL, DET, DET, MIL, MIL, MIL, MIL",2010-2018,28.529239766081872,0.3847316704459562,0.341734860883797,0.4116321933237764,0.7896604156107451,2.8523391812865495,5.432748538011696,1.1374269005847952,0.1593567251461988,2.0292397660818713,1.70906432748538,12.73391812865497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
234,66.0,3860.0,630,1531,144.0,437.0,486,1094,183,265,224.0,658.0,882.0,167,89.0,109.0,214.0,399,1587,3862,byron mullens,C,NBA,24.0,5,"TOT, LAC, PHI, CHA, CHA, OKC, OKC",2010-2014,16.495726495726494,0.4114957544088831,0.3295194508009153,0.4442413162705667,0.690566037735849,3.769230769230769,0.7136752136752137,0.3803418803418803,0.4658119658119658,0.9145299145299144,1.705128205128205,6.782051282051282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
24,0.0,148.0,12,40,2.0,12.0,10,28,14,24,4.0,12.0,16.0,28,6.0,4.0,22.0,14,40,3863,cedric jackson,PG,NBA,23.0,1,"TOT, CLE, SAS, WAS",2010-2010,6.166666666666667,0.3,0.1666666666666666,0.3571428571428571,0.5833333333333334,0.6666666666666666,1.1666666666666667,0.25,0.1666666666666666,0.9166666666666666,0.5833333333333334,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
473,52.0,8927.0,1292,3005,437.0,1258.0,855,1747,448,569,281.0,1109.0,1390.0,537,245.0,75.0,354.0,547,3469,3864,chase budinger,SF,NBA,27.0,7,"TOT, IND, PHO, MIN, MIN, MIN, HOU, HOU, HOU",2010-2016,18.873150105708245,0.4299500831946755,0.3473767885532591,0.4894104178591871,0.7873462214411248,2.938689217758985,1.135306553911205,0.5179704016913319,0.1585623678646934,0.7484143763213531,1.1564482029598309,7.334038054968287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
60,9.0,783.0,109,217,0.0,4.0,109,213,52,69,56.0,111.0,167.0,37,13.0,35.0,30.0,132,270,3865,chris hunter,C,NBA,25.0,1,GSW,2010-2010,13.05,0.5023041474654378,0.0,0.5117370892018779,0.7536231884057971,2.783333333333333,0.6166666666666667,0.2166666666666666,0.5833333333333334,0.5,2.2,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
83,7.0,820.0,103,268,29.0,79.0,74,189,43,67,24.0,58.0,82.0,29,18.0,8.0,37.0,104,278,3866,dajuan summers,PF,NBA,25.0,4,"LAC, NOH, DET, DET",2010-2013,9.879518072289155,0.3843283582089552,0.3670886075949367,0.3915343915343915,0.6417910447761194,0.9879518072289156,0.3493975903614458,0.216867469879518,0.0963855421686747,0.4457831325301205,1.2530120481927711,3.3493975903614457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
843,709.0,21037.0,2568,6096,1593.0,3983.0,975,2113,536,666,504.0,2337.0,2841.0,1283,859.0,637.0,835.0,1470,7265,3867,danny green,SG,NBA,36.0,15,"PHI, TOT, MEM, CLE, PHI, PHI, LAL, TOR, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, CLE",2010-2024,24.954922894424673,0.421259842519685,0.3999497865930203,0.461429247515381,0.8048048048048048,3.3701067615658364,1.5219454329774615,1.018979833926453,0.7556346381969158,0.9905100830367736,1.7437722419928825,8.61803084223013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,no
866,238.0,18074.0,2154,4613,275.0,807.0,1879,3806,449,689,978.0,2273.0,3251.0,597,552.0,409.0,436.0,1515,5032,3868,dante cunningham,PF,NBA,31.0,10,"SAS, TOT, NOP, BRK, NOP, NOP, NOP, MIN, MIN, MEM, TOT, POR, CHA, POR",2010-2019,20.87066974595843,0.4669412529807067,0.3407682775712515,0.4936941671045717,0.6516690856313497,3.7540415704387993,0.6893764434180139,0.6374133949191686,0.4722863741339492,0.5034642032332564,1.7494226327944573,5.810623556581986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
711,518.0,20833.0,3272,6944,635.0,1613.0,2637,5331,1682,1973,332.0,1557.0,1889.0,3545,820.0,106.0,1383.0,1212,8861,3869,darren collison,PG,NBA,34.0,11,"LAL, IND, IND, SAC, SAC, SAC, LAC, DAL, IND, IND, NOH",2010-2022,29.30098452883263,0.4711981566820276,0.393676379417235,0.4946539110861002,0.8525088697415104,2.6568213783403656,4.985935302390999,1.1533052039381153,0.1490857946554149,1.9451476793248943,1.7046413502109703,12.462728551336149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
143,0.0,1637.0,259,582,43.0,124.0,216,458,74,111,94.0,282.0,376.0,70,25.0,30.0,81.0,199,635,3870,david andersen,PF,NBA,30.0,2,"TOT, TOR, NOH, HOU",2010-2011,11.447552447552448,0.4450171821305841,0.3467741935483871,0.4716157205240174,0.6666666666666666,2.629370629370629,0.4895104895104895,0.1748251748251748,0.2097902097902098,0.5664335664335665,1.3916083916083917,4.440559440559441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
424,179.0,7054.0,1242,2371,0.0,9.0,1242,2362,381,627,810.0,1343.0,2153.0,349,316.0,127.0,471.0,1003,2865,3871,dejuan blair,C,NBA,26.0,7,"WAS, WAS, DAL, SAS, SAS, SAS, SAS",2010-2016,16.63679245283019,0.5238296077604386,0.0,0.5258255715495342,0.6076555023923444,5.077830188679245,0.8231132075471698,0.7452830188679245,0.2995283018867924,1.1108490566037736,2.365566037735849,6.757075471698113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
1078,1066.0,37225.0,8151,17425,501.0,1700.0,7650,15725,5916,7042,768.0,3991.0,4759.0,4357,1071.0,349.0,2211.0,2449,22719,3872,demar derozan,SF,NBA,34.0,15,"CHI, CHI, CHI, SAS, SAS, SAS, TOR, TOR, TOR, TOR, TOR, TOR, TOR, TOR, TOR",2010-2024,34.531539888682744,0.4677761836441894,0.2947058823529411,0.4864864864864865,0.8401022436807725,4.414656771799629,4.041743970315399,0.9935064935064936,0.323747680890538,2.0510204081632653,2.271799628942486,21.07513914656772,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
638,348.0,14363.0,1878,4387,673.0,1891.0,1205,2496,925,1248,697.0,1873.0,2570.0,773,545.0,158.0,526.0,1201,5354,3873,demarre carroll,SF-C,NBA,33.0,11,"TOT, SAS, HOU, BRK, BRK, TOR, TOR, ATL, ATL, UTA, TOT, DEN, UTA, TOT, MEM, HOU, MEM",2010-2020,22.512539184952978,0.4280829724185092,0.3558963511369645,0.4827724358974359,0.7411858974358975,4.028213166144201,1.2115987460815048,0.85423197492163,0.2476489028213166,0.8244514106583072,1.8824451410658307,8.391849529780565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
220,19.0,3130.0,428,818,18.0,51.0,410,767,206,333,208.0,304.0,512.0,152,109.0,42.0,144.0,267,1080,3874,derrick brown,SF,NBA,24.0,3,"CHA, TOT, CHA, NYK, CHA",2010-2012,14.227272727272728,0.5232273838630807,0.3529411764705882,0.5345501955671447,0.6186186186186187,2.327272727272727,0.6909090909090909,0.4954545454545455,0.1909090909090909,0.6545454545454545,1.2136363636363636,4.909090909090909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
357,71.0,4862.0,618,1544,123.0,377.0,495,1167,199,307,254.0,768.0,1022.0,161,108.0,179.0,234.0,435,1558,3875,earl clark,PF,NBA,27.0,6,"BRK, TOT, CLE, NYK, LAL, ORL, TOT, PHO, ORL, PHO",2010-2015,13.61904761904762,0.4002590673575129,0.3262599469496021,0.4241645244215938,0.6482084690553745,2.8627450980392157,0.4509803921568627,0.3025210084033613,0.5014005602240896,0.6554621848739496,1.218487394957983,4.364145658263305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
443,4.0,6455.0,732,1872,179.0,521.0,553,1351,253,353,106.0,456.0,562.0,1260,182.0,34.0,474.0,483,1896,3876,eric maynor,PG,NBA,26.0,5,"TOT, WAS, PHI, TOT, OKC, POR, OKC, OKC, TOT, UTA, OKC",2010-2014,14.571106094808126,0.391025641025641,0.3435700575815739,0.4093264248704663,0.71671388101983,1.2686230248306998,2.8442437923250563,0.4108352144469526,0.0767494356659142,1.069977426636569,1.090293453724605,4.279909706546276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
855,347.0,17599.0,1866,4629,817.0,2381.0,1049,2248,689,939,330.0,1587.0,1917.0,1366,683.0,278.0,767.0,1587,5238,3877,garrett temple,SG,NBA,37.0,14,"TOR, NOP, NOP, CHI, BRK, TOT, MEM, LAC, SAC, SAC, WAS, WAS, WAS, WAS, TOT, SAS, MIL, CHA, TOT, HOU, SAC, SAS",2010-2024,20.583625730994154,0.4031108230719378,0.3431331373372532,0.4666370106761566,0.7337593184238551,2.2421052631578946,1.5976608187134502,0.7988304093567251,0.3251461988304093,0.8970760233918129,1.856140350877193,6.126315789473685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
535,333.0,13854.0,2249,5111,249.0,762.0,2000,4349,1240,1564,314.0,1402.0,1716.0,1009,358.0,183.0,639.0,930,5987,3878,gerald henderson,SG,NBA,29.0,8,"PHI, POR, CHO, CHA, CHA, CHA, CHA, CHA",2010-2017,25.895327102803737,0.4400313050283702,0.326771653543307,0.4598758335249482,0.7928388746803069,3.2074766355140185,1.885981308411215,0.6691588785046729,0.3420560747663551,1.194392523364486,1.7383177570093458,11.190654205607476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,no
291,23.0,2869.0,210,382,0.0,0.0,210,382,151,261,243.0,469.0,712.0,31,69.0,210.0,148.0,549,571,3879,hasheem thabeet,C,NBA,26.0,5,"OKC, OKC, TOT, HOU, POR, TOT, MEM, HOU, MEM",2010-2014,9.859106529209622,0.5497382198952879,0.0,0.5497382198952879,0.578544061302682,2.4467353951890036,0.1065292096219931,0.2371134020618556,0.7216494845360825,0.5085910652920962,1.88659793814433,1.9621993127147763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1150,935.0,40180.0,8250,18684,3134.0,8645.0,5116,10039,8281,9616,886.0,5811.0,6697.0,8507,1705.0,650.0,4300.0,2907,27915,3880,james harden,PG,NBA,34.0,15,"LAC, PHI, TOT, BRK, PHI, TOT, HOU, BRK, HOU, HOU, HOU, HOU, HOU, HOU, HOU, HOU, OKC, OKC, OKC",2010-2024,34.93913043478261,0.4415542710340398,0.3625216888374783,0.5096125112062955,0.8611688851913477,5.823478260869566,7.397391304347826,1.482608695652174,0.5652173913043478,3.739130434782609,2.5278260869565217,24.27391304347826,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,no
891,281.0,17985.0,2663,5644,453.0,1512.0,2210,4132,948,1412,699.0,2448.0,3147.0,1864,680.0,763.0,1208.0,2034,6727,3881,james johnson,PF,NBA,36.0,15,"IND, IND, BRK, TOT, DAL, NOP, TOT, MIA, MIN, MIA, MIA, MIA, TOR, TOR, MEM, SAC, TOR, TOT, CHI, TOR, CHI",2010-2024,20.185185185185187,0.4718284904323175,0.2996031746031746,0.5348499515972894,0.6713881019830028,3.531986531986532,2.0920314253647585,0.7631874298540965,0.856341189674523,1.3557800224466892,2.282828282828283,7.549943883277216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,3882,jameson curry,PG,NBA,24.0,1,LAC,2010-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
237,15.0,2322.0,287,519,2.0,5.0,285,514,114,147,196.0,436.0,632.0,99,37.0,66.0,132.0,360,690,3883,jeff ayres,C,NBA,28.0,6,"LAC, SAS, SAS, IND, IND, POR",2010-2016,9.79746835443038,0.5529865125240848,0.4,0.5544747081712063,0.7755102040816326,2.6666666666666665,0.4177215189873418,0.1561181434599156,0.2784810126582278,0.5569620253164557,1.518987341772152,2.911392405063291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
940,624.0,24578.0,3884,8757,787.0,2167.0,3097,6590,2518,2975,316.0,1903.0,2219.0,5025,1014.0,308.0,1983.0,1704,11073,3884,jeff teague,PG,NBA,32.0,12,"TOT, BOS, MIL, TOT, MIN, ATL, MIN, MIN, IND, ATL, ATL, ATL, ATL, ATL, ATL, ATL",2010-2021,26.146808510638294,0.443530889574055,0.36317489616982,0.4699544764795144,0.8463865546218488,2.3606382978723404,5.345744680851064,1.078723404255319,0.3276595744680851,2.1095744680851065,1.8127659574468085,11.779787234042551,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
99,20.0,1269.0,233,511,33.0,112.0,200,399,75,102,73.0,97.0,170.0,80,38.0,13.0,111.0,93,574,3885,jermaine taylor,SG,NBA,24.0,2,"TOT, HOU, SAC, HOU",2010-2011,12.818181818181818,0.4559686888454011,0.2946428571428571,0.5012531328320802,0.7352941176470589,1.7171717171717171,0.8080808080808081,0.3838383838383838,0.1313131313131313,1.121212121212121,0.9393939393939394,5.797979797979798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
599,204.0,12829.0,1769,4237,817.0,2210.0,952,2027,914,1043,157.0,1062.0,1219.0,622,431.0,41.0,435.0,684,5269,3886,jodie meeks,SG,NBA,31.0,10,"TOR, WAS, ORL, DET, DET, LAL, LAL, PHI, PHI, TOT, MIL, PHI",2010-2019,21.417362270450752,0.4175123908425773,0.369683257918552,0.4696595954612728,0.8763183125599233,2.035058430717863,1.0383973288814692,0.7195325542570952,0.0684474123539232,0.7262103505843072,1.1419031719532555,8.796327212020033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
150,10.0,1570.0,118,242,0.0,1.0,118,241,84,136,212.0,260.0,472.0,49,33.0,9.0,57.0,267,320,3887,jon brockman,PF,NBA,24.0,3,"MIL, MIL, SAC",2010-2012,10.466666666666669,0.4876033057851239,0.0,0.4896265560165975,0.6176470588235294,3.1466666666666665,0.3266666666666666,0.22,0.06,0.38,1.78,2.1333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
710,119.0,12553.0,1634,3582,454.0,1241.0,1180,2341,645,831,856.0,1948.0,2804.0,596,367.0,171.0,482.0,1360,4367,3888,jonas jerebko,PF,NBA,31.0,9,"GSW, UTA, BOS, BOS, TOT, DET, BOS, DET, DET, DET, DET",2010-2019,17.680281690140845,0.4561697375767727,0.3658340048348106,0.5040580948312687,0.776173285198556,3.9492957746478874,0.8394366197183099,0.5169014084507042,0.2408450704225352,0.6788732394366197,1.9154929577464788,6.150704225352112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,no
192,91.0,4154.0,597,1510,128.0,383.0,469,1127,313,390,52.0,294.0,346.0,730,128.0,9.0,418.0,202,1635,3889,jonny flynn,PG,NBA,22.0,3,"TOT, HOU, POR, MIN, MIN",2010-2012,21.635416666666668,0.395364238410596,0.3342036553524804,0.4161490683229814,0.8025641025641026,1.8020833333333333,3.8020833333333335,0.6666666666666666,0.046875,2.1770833333333335,1.0520833333333333,8.515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
495,128.0,8867.0,1538,3099,3.0,27.0,1535,3072,591,852,1016.0,1734.0,2750.0,358,178.0,320.0,487.0,1038,3670,3890,jordan hill,C,NBA,29.0,8,"MIN, IND, LAL, LAL, LAL, TOT, HOU, LAL, HOU, TOT, NYK, HOU",2010-2017,17.913131313131313,0.4962891255243627,0.1111111111111111,0.4996744791666667,0.6936619718309859,5.555555555555555,0.7232323232323232,0.3595959595959596,0.6464646464646465,0.9838383838383838,2.096969696969697,7.414141414141414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
950,869.0,31480.0,6071,13143,1420.0,3846.0,4651,9297,1903,2428,898.0,3068.0,3966.0,6068,1381.0,489.0,2554.0,2056,15465,3891,jrue holiday,PG,NBA,33.0,15,"BOS, MIL, MIL, MIL, NOP, NOP, NOP, NOP, NOP, NOP, NOP, PHI, PHI, PHI, PHI",2010-2024,33.136842105263156,0.4619188921859545,0.3692147685907436,0.50026890394751,0.7837726523887973,4.174736842105263,6.387368421052631,1.4536842105263157,0.5147368421052632,2.688421052631579,2.16421052631579,16.278947368421054,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,no
98,0.0,1059.0,178,468,49.0,181.0,129,287,95,116,30.0,111.0,141.0,120,54.0,14.0,102.0,90,500,3892,lester hudson,SG,NBA,30.0,4,"LAC, TOT, CLE, MEM, WAS, TOT, BOS, MEM",2010-2015,10.806122448979592,0.3803418803418803,0.2707182320441988,0.4494773519163763,0.8189655172413793,1.4387755102040816,1.2244897959183674,0.5510204081632653,0.1428571428571428,1.0408163265306123,0.9183673469387756,5.1020408163265305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
36,0.0,222.0,32,86,18.0,56.0,14,30,6,10,10.0,28.0,38.0,0,2.0,4.0,12.0,28,88,3893,marcus landry,SF,NBA,24.0,1,"TOT, NYK, BOS",2010-2010,6.166666666666667,0.3720930232558139,0.3214285714285714,0.4666666666666667,0.6,1.0555555555555556,0.0,0.0555555555555555,0.1111111111111111,0.3333333333333333,0.7777777777777778,2.4444444444444446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
737,193.0,16645.0,3082,7336,1077.0,3020.0,2005,4316,1115,1355,586.0,1454.0,2040.0,1010,601.0,92.0,729.0,1087,8356,3894,marcus thornton,SG,NBA,29.0,8,"WAS, TOT, HOU, WAS, TOT, BOS, PHO, TOT, SAC, BRK, SAC, SAC, TOT, NOH, SAC, NOH",2010-2017,22.58480325644505,0.4201199563794983,0.3566225165562914,0.4645505097312326,0.8228782287822878,2.76797829036635,1.3704206241519674,0.8154681139755766,0.1248303934871099,0.989145183175034,1.474898236092266,11.33785617367707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1,0.0,22.0,3,6,1.0,2.0,2,4,0,0,1.0,3.0,4.0,2,0.0,0.0,1.0,0,7,3895,oliver lafayette,SG,NBA,25.0,1,BOS,2010-2010,22.0,0.5,0.5,0.5,0.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
624,147.0,12602.0,1795,3945,508.0,1382.0,1287,2563,730,1081,500.0,1967.0,2467.0,699,385.0,137.0,624.0,967,4828,3896,omri casspi,SF,NBA,30.0,10,"MEM, GSW, TOT, SAC, NOP, MIN, SAC, SAC, HOU, CLE, CLE, SAC, SAC",2010-2019,20.19551282051282,0.4550063371356147,0.3675832127351664,0.5021459227467812,0.6753006475485661,3.953525641025641,1.1201923076923077,0.6169871794871795,0.219551282051282,1.0,1.5496794871794872,7.737179487179487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
60,4.0,811.0,80,171,2.0,12.0,78,159,79,119,60.0,111.0,171.0,43,38.0,0.0,36.0,80,241,3897,othyus jeffers,SG,NBA,28.0,3,"TOT, SAS, MIN, TOT, SAS, WAS, UTA",2010-2014,13.516666666666667,0.4678362573099415,0.1666666666666666,0.490566037735849,0.6638655462184874,2.85,0.7166666666666667,0.6333333333333333,0.0,0.6,1.3333333333333333,4.016666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
876,107.0,17755.0,2791,6560,1509.0,3880.0,1282,2680,724,848,260.0,1190.0,1450.0,1963,555.0,77.0,836.0,1125,7815,3898,patty mills,PG,NBA,35.0,15,"ATL, BRK, BRK, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, SAS, POR, POR",2010-2024,20.26826484018265,0.4254573170731707,0.3889175257731959,0.4783582089552239,0.8537735849056604,1.6552511415525115,2.240867579908676,0.6335616438356164,0.0878995433789954,0.954337899543379,1.2842465753424657,8.92123287671233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,no
206,32.0,3736.0,599,1313,199.0,545.0,400,768,201,268,105.0,388.0,493.0,301,88.0,13.0,142.0,241,1598,3899,reggie williams,SF,NBA,30.0,7,"NOP, SAS, OKC, CHA, CHA, GSW, GSW",2010-2017,18.135922330097088,0.4562071591774562,0.3651376146788991,0.5208333333333334,0.75,2.3932038834951457,1.4611650485436891,0.4271844660194174,0.0631067961165048,0.6893203883495146,1.1699029126213591,7.757281553398058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
182,54.0,2896.0,502,1143,129.0,397.0,373,746,153,189,47.0,291.0,338.0,374,124.0,52.0,204.0,312,1286,3900,rodrigue beaubois,PG,NBA,24.0,4,"DAL, DAL, DAL, DAL",2010-2013,15.912087912087912,0.4391951006124234,0.3249370277078086,0.5,0.8095238095238095,1.8571428571428572,2.0549450549450547,0.6813186813186813,0.2857142857142857,1.120879120879121,1.7142857142857142,7.065934065934066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
284,54.0,4341.0,605,1393,54.0,192.0,551,1201,286,386,183.0,452.0,635.0,195,151.0,63.0,220.0,334,1550,3901,sam young,SG,NBA,27.0,4,"IND, TOT, MEM, PHI, MEM, MEM",2010-2013,15.285211267605634,0.4343144292893036,0.28125,0.4587843463780183,0.7409326424870466,2.2359154929577465,0.6866197183098591,0.5316901408450704,0.2218309859154929,0.7746478873239436,1.176056338028169,5.457746478873239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,no
1052,788.0,28425.0,5194,10194,775.0,2125.0,4419,8069,1403,1838,2085.0,5216.0,7301.0,873,425.0,1916.0,1335.0,2797,12566,3902,serge ibaka,C,NBA,33.0,14,"MIL, TOT, LAC, MIL, LAC, TOR, TOR, TOR, TOT, ORL, TOR, OKC, OKC, OKC, OKC, OKC, OKC, OKC",2010-2023,27.019961977186313,0.5095154012164018,0.3647058823529411,0.5476515057627959,0.7633297062023939,6.940114068441065,0.8298479087452472,0.4039923954372623,1.8212927756653992,1.2690114068441063,2.658745247148289,11.94486692015209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,active
