W,L,G,GS,GF,CG,SHO,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,ROY,AS,GG,CY,name,Age,index,Tm,Awards,Lg,Year,W-L%,ERA,FIP,WHIP,H9,HR9,BB9,SO9,hof
1.0,0.0,17.0,0.0,8.0,0.0,0.0,25.200000000000003,22.0,11.0,11.0,1.0,9.0,2.0,14.0,1.0,0.0,1.0,0,0,0,0,Pete Young,25,109846,"MON, MON","nan, nan","NL, NL",1992-1993,1.0,3.68,3.74,1.039,7.4,0.85,2.0,5.0,no
0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.2,8.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,Peter Hoy,26,46449,BOS,,AL,1992-1992,,7.36,3.33,2.727,19.6,0.0,4.9,4.9,no
3.0,7.0,19.0,19.0,0.0,0.0,0.0,89.1,119.0,74.0,72.0,18.0,36.0,3.0,57.0,6.0,0.0,5.0,0,0,0,0,Peter Lambert,22,55507,COL,,NL,2019-2019,0.3,7.25,5.97,1.735,12.0,1.8,3.6,5.7,no
24.0,10.0,499.0,0.0,74.0,0.0,0.0,416.1,370.0,170.0,144.0,30.0,180.0,34.0,324.0,21.0,1.0,14.0,0,0,0,0,Peter Moylan,39,69666,"ATL, ATL, ATL, ATL, ATL, ATL, ATL, LAD, ATL, KCR, KCR, ATL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, NL",2006-2018,0.6792,3.3625000000000003,4.1175,1.37675,8.991666666666667,0.8916666666666666,3.4,6.966666666666666,no
13.0,19.0,120.0,40.0,20.0,0.0,0.0,313.7,380.0,186.0,171.0,31.0,114.0,7.0,189.0,23.0,0.0,9.0,0,0,0,0,Peter Munro,29,70006,"TOR, TOR, HOU, HOU, HOU","nan, nan, nan, nan, nan","AL, AL, NL, NL, NL",1999-2004,0.3586,5.074,4.526000000000001,1.6572,11.18,0.86,3.7,5.4,no
0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,Peter Solomon,24,94093,HOU,,AL,2021-2021,,0.0,3.83,1.6669999999999998,9.0,0.0,6.0,6.0,active
7.0,15.0,40.0,24.0,10.0,9.0,1.0,188.3,248.0,137.0,100.0,14.0,72.0,0.0,43.0,2.0,1.0,3.0,0,0,0,0,Petie Behan,35,7176,"PHI, PHI, PHI","nan, nan, nan","NL, NL, NL",1921-1923,0.289,4.626666666666667,4.093333333333333,1.6143333333333334,12.033333333333331,0.4666666666666666,2.466666666666667,2.3000000000000003,no
20.0,32.0,64.0,55.0,9.0,51.0,2.0,540.0,532.0,324.0,239.0,11.0,220.0,0.0,210.0,18.0,0.0,24.0,0,0,0,0,Phenomenal Smith,26,93626,"DTN, TOT, PHI, PIT, PHI","nan, nan, nan, nan, nan","NL, NL, NL, NL, NL",1886-1891,0.4049999999999999,3.566,3.566,1.2976,8.3,0.18,3.4,3.4,no
1.0,2.0,10.0,3.0,4.0,1.0,0.0,27.2,23.0,17.0,15.0,0.0,18.0,0.0,12.0,5.0,0.0,1.0,0,0,0,0,Phil Bedgood,25,7001,"CLE, CLE","nan, nan","AL, AL",1922-1923,0.5,4.65,4.615,1.4145,7.35,0.0,5.4,4.2,no
0.0,0.0,47.0,0.0,12.0,0.0,0.0,45.2,34.0,20.0,18.0,4.0,16.0,4.0,60.0,6.0,0.0,1.0,0,0,0,0,Phil Bickford,25,8452,"MIL, TOT, MIL, LAD","nan, nan, nan, nan","NL, NL, NL, NL",2020-2021,,14.7325,8.155000000000001,2.242,16.375,2.5500000000000003,3.8,10.475,active
0.0,2.0,14.0,0.0,5.0,0.0,0.0,14.2,19.0,16.0,13.0,2.0,11.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0,Phil Clark,26,18698,"STL, STL","nan, nan","NL, NL",1958-1959,0.0,8.19,5.66,2.056,11.6,1.15,6.9,3.8,no
22.0,27.0,431.0,15.0,98.0,0.0,0.0,441.1,470.0,234.0,208.0,36.0,171.0,32.0,339.0,14.0,0.0,20.0,0,0,0,0,Phil Coke,33,19486,"NYY, NYY, DET, DET, DET, DET, DET, TOT, CHC, TOR, TOT, NYY, PIT","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, MLB, NL, AL, MLB, AL, NL",2008-2016,0.5025714285714286,3.967692307692308,4.473076923076923,1.456153846153846,8.938461538461539,0.9692307692307692,4.176923076923076,6.892307692307692,no
87.0,93.0,321.0,152.0,126.0,66.0,4.0,1419.8,1661.0,852.0,747.0,136.0,532.0,39.0,445.0,40.0,6.0,16.0,0,0,0,0,Phil Collins,33,19734,"CHC, PHI, PHI, PHI, PHI, PHI, PHI, TOT, PHI, STL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1923-1935,0.4928,5.3420000000000005,5.032,1.6397,11.33,0.98,3.4200000000000004,2.79,no
113.0,114.0,364.0,249.0,82.0,115.0,26.0,2105.7,1986.0,893.0,648.0,53.0,498.0,0.0,877.0,44.0,3.0,42.0,0,0,0,0,Phil Douglas,32,26286,"CHW, CIN, TOT, CIN, BRO, CHC, CHC, CHC, TOT, CHC, NYG, NYG, NYG, NYG","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","AL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1912-1922,0.4494285714285714,3.1185714285714283,2.7264285714285714,1.2492857142857143,8.907142857142857,0.15,2.335714285714286,4.078571428571428,no
4.0,13.0,87.0,17.0,20.0,0.0,0.0,150.3,179.0,111.0,104.0,24.0,90.0,7.0,97.0,4.0,0.0,3.0,0,0,0,0,Phil Dumatrait,29,27169,"CIN, PIT, PIT, MIN","nan, nan, nan, nan","NL, NL, NL, AL",2007-2011,0.16975,7.775,6.9125000000000005,1.98725,11.925,2.025,5.95,5.375,no
5.0,11.0,54.0,11.0,25.0,4.0,0.0,174.4,227.0,140.0,116.0,20.0,95.0,2.0,68.0,2.0,0.0,7.0,0,0,0,0,Phil Gallivan,27,34616,"BRO, CHW, CHW","nan, nan, nan","NL, AL, AL",1931-1934,0.2046666666666666,6.15,5.746666666666667,1.9586666666666663,12.566666666666668,1.1,5.033333333333333,2.566666666666667,no
1.0,1.0,37.0,2.0,12.0,0.0,0.0,55.4,51.0,38.0,35.0,6.0,41.0,1.0,28.0,4.0,1.0,3.0,0,0,0,0,Phil Haugstad,28,42677,"BRO, BRO, BRO, CIN","nan, nan, nan, nan","NL, NL, NL, NL",1947-1952,0.5,4.0125,4.69,1.46675,8.275,0.675,4.9,2.7,no
17.0,14.0,176.0,2.0,100.0,0.0,0.0,279.5,267.0,135.0,133.0,34.0,133.0,21.0,188.0,11.0,0.0,12.0,0,0,0,0,Phil Hennigan,27,43695,"CLE, CLE, CLE, CLE, NYM","nan, nan, nan, nan, nan","AL, AL, AL, AL, NL",1969-1973,0.506,4.234,3.956,1.3738,8.559999999999999,0.92,3.8,5.8,no
0.0,3.0,6.0,1.0,3.0,0.0,0.0,13.0,21.0,15.0,14.0,2.0,9.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,Phil Hensiek,33,43856,WSH,,AL,1935-1935,0.0,9.69,6.34,2.3080000000000003,14.5,1.4,6.2,4.2,no
6.0,18.0,33.0,32.0,0.0,2.0,1.0,177.2,227.0,138.0,119.0,26.0,73.0,1.0,58.0,0.0,3.0,5.0,0,0,0,0,Phil Huffman,27,46716,"TOR, BAL","nan, nan","AL, AL",1979-1985,0.25,10.6,6.484999999999999,2.1180000000000003,12.45,1.6,6.55,3.4,no
88.0,79.0,313.0,213.0,39.0,5.0,1.0,1319.7,1428.0,707.0,671.0,202.0,323.0,13.0,1072.0,33.0,3.0,33.0,0,1,0,0,Phil Hughes,32,46837,"NYY, NYY, NYY, NYY, NYY, NYY, NYY, MIN, MIN, MIN, MIN, TOT, MIN, SDP","nan, nan, nan, AS, nan, nan, nan, CYA-7, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, MLB, AL, NL",2007-2018,0.4708181818181818,5.171428571428572,4.848571428571428,1.4283571428571429,10.292857142857144,1.657142857142857,2.585714285714286,7.292857142857143,no
0.0,1.0,2.0,2.0,0.0,0.0,0.0,8.2,12.0,8.0,7.0,1.0,6.0,0.0,6.0,1.0,0.0,1.0,0,0,0,0,Phil Irwin,27,47516,"PIT, TEX","nan, nan","NL, AL",2013-2014,0.0,7.23,5.77,2.0715,12.55,1.15,6.1,6.1,no
2.0,4.0,52.0,6.0,16.0,0.0,0.0,73.6,80.0,51.0,49.0,11.0,38.0,7.0,73.0,4.0,1.0,4.0,0,0,0,0,Phil Klein,27,52846,"TEX, TEX, TOT, TEX, PHI","nan, nan, nan, nan, nan","AL, AL, MLB, AL, NL",2014-2016,0.33325,6.04,4.674,1.5762,9.76,1.3,4.42,8.860000000000001,no
57.0,102.0,195.0,157.0,34.0,125.0,2.0,1379.6,1636.0,1165.0,753.0,45.0,608.0,0.0,481.0,103.0,0.0,88.0,0,0,0,0,Phil Knell,30,53138,"PIT, TOT, WHS, PHI, TOT, PIT, LOU, TOT, LOU, CLV","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1888-1895,0.3502222222222222,5.529,4.711,1.6855,10.68,0.27,4.470000000000001,3.06,no
9.0,17.0,34.0,34.0,0.0,2.0,0.0,201.3,220.0,119.0,112.0,22.0,72.0,3.0,102.0,6.0,1.0,4.0,0,0,0,0,Phil Leftwich,27,56717,"CAL, CAL, CAL","nan, nan, nan","AL, AL, AL",1993-1996,0.2443333333333333,5.609999999999999,4.726666666666667,1.622,11.233333333333334,1.0333333333333334,3.333333333333333,4.566666666666666,no
68.0,75.0,185.0,162.0,18.0,82.0,6.0,1212.7,1084.0,605.0,530.0,81.0,684.0,24.0,481.0,23.0,5.0,45.0,0,0,0,0,Phil Marchildon,36,62216,"PHA, PHA, PHA, PHA, PHA, PHA, PHA, PHA, BOS","nan, nan, MVP-9, nan, MVP-22, MVP-9, nan, nan, nan","AL, AL, AL, AL, AL, AL, AL, AL, AL",1940-1950,0.30625,5.4188888888888895,5.273333333333333,1.7665555555555557,8.444444444444445,0.6333333333333333,7.455555555555555,2.7444444444444445,no
8.0,7.0,206.0,1.0,57.0,0.0,0.0,218.9,221.0,135.0,123.0,32.0,83.0,2.0,251.0,14.0,0.0,11.0,0,0,0,0,Phil Maton,28,63472,"SDP, SDP, TOT, SDP, CLE, CLE, CLE","nan, nan, nan, nan, nan, nan, nan","NL, NL, MLB, NL, AL, AL, AL",2017-2021,0.525,4.964285714285714,4.057142857142857,1.3279999999999998,8.614285714285714,1.2428571428571429,3.3285714285714287,10.214285714285714,active
0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,Phil McCullough,24,64576,WSH,,AL,1942-1942,,6.0,2.74,2.333,15.0,0.0,6.0,6.0,no
0.0,1.0,7.0,0.0,2.0,0.0,0.0,8.1,10.0,6.0,4.0,0.0,7.0,1.0,5.0,0.0,0.0,1.0,0,0,0,0,Phil Meeler,23,65981,DET,,AL,1972-1972,0.0,4.32,3.72,2.04,10.8,0.0,7.6,5.4,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Phil Morrison,26,69339,PIT,,NL,1921-1921,,0.0,0.14,1.5,13.5,0.0,0.0,13.5,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,Phil Mudrock,26,69689,CHC,,NL,1963-1963,,9.0,2.48,2.0,18.0,0.0,0.0,0.0,no
3.0,5.0,34.0,15.0,4.0,1.0,0.0,114.0,123.0,65.0,57.0,16.0,48.0,6.0,53.0,2.0,0.0,3.0,0,0,0,0,Phil Nastu,25,71103,"SFG, SFG, SFG","nan, nan, nan","NL, NL, NL",1978-1980,0.2145,5.316666666666666,5.233333333333333,1.7366666666666666,11.166666666666666,1.3,4.5,3.766666666666667,no
332.0,300.0,915.0,767.0,83.0,249.0,45.0,5671.1,5364.0,2530.0,2201.0,526.0,1935.0,88.0,3470.0,131.0,48.0,246.0,0,5,5,0,Phil Niekro,48,70790,"MLN, MLN, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, ATL, NYY, NYY, CLE, TOT, TOT, CLE, TOR, ATL","nan, nan, nan, nan, nan, AS,CYA-2,MVP-9, nan, nan, nan, nan, CYA-3, AS, nan, nan, AS,CYA-6,MVP-17,GG, CYA-6,MVP-20,GG, GG, nan, AS,CYA-5,GG, GG, AS, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, AL, MLB, AL, AL, AL, NL",1964-1987,0.5019230769230769,4.248571428571428,4.158928571428572,1.43375,9.078571428571427,0.8928571428571429,3.835714285714286,5.085714285714286,yes
2.0,6.0,113.0,2.0,22.0,0.0,0.0,108.7,103.0,63.0,58.0,10.0,63.0,7.0,68.0,2.0,0.0,4.0,0,0,0,0,Phil Norton,28,72353,"CHC, TOT, CHC, CIN, CIN","nan, nan, nan, nan, nan","NL, NL, NL, NL, NL",2000-2004,0.143,5.054,5.7700000000000005,1.4937999999999998,7.68,1.1800000000000002,5.76,4.12,no
46.0,62.0,204.0,141.0,29.0,20.0,9.0,949.1,884.0,498.0,468.0,131.0,378.0,28.0,549.0,30.0,8.0,25.0,0,0,0,0,Phil Ortega,29,73838,"LAD, LAD, LAD, LAD, LAD, WSA, WSA, WSA, WSA, CAL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, AL, AL, AL, AL, AL",1960-1969,0.3108571428571429,7.864,6.24,1.6493000000000002,10.78,2.52,4.05,6.0,no
3.0,3.0,31.0,6.0,12.0,3.0,0.0,69.1,86.0,56.0,48.0,4.0,44.0,0.0,15.0,1.0,0.0,3.0,0,0,0,0,Phil Page,28,75300,"DET, DET, DET, BRO","nan, nan, nan, nan","AL, AL, AL, NL",1928-1934,0.5,6.4425,5.3125,1.96775,11.975,0.625,5.775,2.1,no
10.0,1.0,95.0,0.0,43.0,0.0,0.0,149.3,144.0,67.0,56.0,12.0,80.0,8.0,101.0,10.0,1.0,3.0,0,0,0,0,Phil Paine,28,75334,"BSN, MLN, MLN, MLN, MLN, STL","nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL",1951-1958,0.95825,inf,4.15,1.6322,7.68,0.54,7.0200000000000005,7.019999999999999,no
2.0,1.0,4.0,3.0,0.0,2.0,0.0,27.3,33.0,19.0,16.0,2.0,12.0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,Phil Redding,23,82249,"STL, STL","nan, nan","NL, NL",1912-1913,0.667,5.859999999999999,3.7,1.3915,8.9,0.35,3.65,3.3,no
108.0,88.0,639.0,105.0,356.0,20.0,1.0,1520.7,1535.0,696.0,626.0,161.0,480.0,87.0,816.0,29.0,3.0,34.0,0,1,0,0,Phil Regan,35,82529,"DET, DET, DET, DET, DET, DET, LAD, LAD, TOT, LAD, CHC, CHC, CHC, CHC, TOT, CHC, CHW","nan, nan, nan, nan, nan, nan, AS,MVP-7, nan, MVP-17, nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, AL, AL, AL, AL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL",1960-1972,0.4407647058823529,3.6852941176470586,3.7205882352941178,1.438764705882353,9.905882352941177,0.8470588235294118,3.0647058823529414,4.782352941176471,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Phil Roof,20,85729,MLN,,NL,1961-1961,,,,,,,,,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Phil Saylor,20,89547,PHI,,NL,1891-1891,,6.0,6.86,0.667,6.0,3.0,0.0,0.0,no
0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,Phil Seibel,25,91056,BOS,,AL,2004-2004,,0.0,7.41,1.364,0.0,0.0,12.3,2.5,no
0.0,0.0,3.0,0.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,Phil Slattery,22,92816,PIT,,NL,1915-1915,,0.0,3.28,0.75,5.6,0.0,1.1,1.1,no
0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.1,12.0,12.0,12.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,Phil Stidham,25,95831,DET,,AL,1994-1994,,24.92,13.05,3.692,24.9,6.2,8.3,8.3,no
0.0,0.0,10.0,0.0,5.0,0.0,0.0,11.1,5.0,1.0,1.0,0.0,8.0,2.0,13.0,1.0,0.0,1.0,0,0,0,0,Phil Stockman,28,95974,"ATL, ATL","nan, nan","NL, NL",2006-2008,,1.125,3.4350000000000005,1.284,4.65,0.0,6.95,10.0,no
0.0,4.0,7.0,4.0,3.0,4.0,0.0,47.0,51.0,28.0,21.0,0.0,20.0,0.0,13.0,1.0,0.0,2.0,0,0,0,0,Phil Stremmel,30,96415,"SLB, SLB","nan, nan","AL, AL",1909-1910,0.0,4.11,2.935,1.477,9.8,0.0,3.5,2.6,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Phil Wisner,24,108239,WHS,,NL,1895-1895,,,,,,,,,no
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Philip Barzilla,27,6221,HOU,,NL,2006-2006,,0.0,3.15,3.0,27.0,0.0,0.0,0.0,no
16.0,23.0,97.0,51.0,17.0,1.0,1.0,369.6,398.0,223.0,219.0,53.0,129.0,8.0,272.0,13.0,2.0,26.0,0,0,0,0,Philip Humber,30,46986,"NYM, NYM, MIN, MIN, KCR, CHW, CHW, HOU","nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, AL, AL, AL, AL, AL, AL",2006-2013,0.41675,5.3225,4.91875,1.5154999999999998,9.6,1.2625,4.05,6.45,no
0.0,0.0,16.0,0.0,4.0,0.0,0.0,13.1,17.0,13.0,13.0,3.0,3.0,0.0,12.0,1.0,0.0,1.0,0,0,0,0,Phillip Diehl,25,25387,"COL, COL","nan, nan","NL, NL",2019-2020,,8.93,5.36,1.4845000000000002,11.4,2.1,2.0,7.9,no
1.0,6.0,46.0,1.0,15.0,0.0,0.0,42.5,53.0,35.0,33.0,5.0,34.0,2.0,42.0,4.0,1.0,5.0,0,0,0,0,Phillippe Aumont,26,3366,"PHI, PHI, PHI, PHI","nan, nan, nan, nan","NL, NL, NL, NL",2012-2015,0.0625,10.1075,7.68,2.3905000000000003,12.7,2.325,8.825,8.425,no
3.0,1.0,55.0,0.0,19.0,0.0,0.0,69.2,70.0,36.0,29.0,7.0,37.0,1.0,69.0,9.0,0.0,5.0,0,0,0,0,Phillips Valdez,29,101481,"TEX, BOS, BOS","nan, nan, nan","AL, AL, AL",2019-2021,0.75,3.813333333333333,4.6066666666666665,1.537,9.033333333333331,1.0,4.8,9.033333333333331,active
8.0,5.0,96.0,0.0,20.0,0.0,0.0,93.4,79.0,47.0,44.0,10.0,47.0,2.0,105.0,0.0,1.0,6.0,0,0,0,0,Pierce Johnson,30,49582,"CHC, SFG, SDP, SDP","nan, nan, nan, nan","NL, NL, NL, NL",2017-2021,0.6166666666666667,2.9,3.2775,1.72225,9.975,0.7,5.55,12.425,active
167.0,179.0,393.0,344.0,43.0,297.0,11.0,3010.8,3334.0,1927.0,1326.0,61.0,974.0,0.0,868.0,210.0,5.0,83.0,0,0,0,0,Pink Hawley,28,42857,"STL, STL, STL, PIT, PIT, PIT, CIN, CIN, NYG, MLA","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, AL",1892-1901,0.4532999999999999,3.997,3.983,1.4329,10.0,0.1699999999999999,2.9,2.6100000000000003,no
13.0,21.0,85.0,44.0,25.0,10.0,1.0,377.5,388.0,190.0,167.0,13.0,206.0,7.0,124.0,8.0,1.0,9.0,0,0,0,0,Pinky Woods,25,108772,"BOS, BOS, BOS","nan, nan, nan","AL, AL, AL",1943-1945,0.384,4.126666666666667,4.053333333333334,1.58,9.266666666666666,0.3333333333333333,4.933333333333334,2.966666666666667,no
95.0,78.0,265.0,180.0,56.0,93.0,23.0,1493.4,1451.0,622.0,484.0,41.0,399.0,0.0,551.0,54.0,4.0,16.0,0,0,0,0,Pol Perritt,29,77521,"STL, STL, STL, NYG, NYG, NYG, NYG, NYG, NYG, TOT, NYG, DET","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL",1912-1921,0.651090909090909,3.5583333333333336,3.2591666666666668,1.3955833333333334,9.675,0.1333333333333333,2.8833333333333333,2.95,no
21.0,32.0,60.0,60.0,0.0,53.0,3.0,492.1,553.0,278.0,183.0,7.0,156.0,0.0,162.0,30.0,1.0,9.0,0,0,0,0,Pop Williams,29,107380,"WHS, CHC, TOT, CHC, PHI, BSN","nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL",1898-1903,0.2946666666666667,4.578333333333334,3.313333333333333,1.6775,12.333333333333334,0.0999999999999999,2.766666666666667,2.8833333333333333,no
1.0,4.0,26.0,5.0,16.0,0.0,0.0,65.4,70.0,41.0,31.0,1.0,26.0,0.0,20.0,5.0,0.0,0.0,0,0,0,0,Pop-boy Smith,25,93629,"CHW, CLE, CLE","nan, nan, nan","AL, AL, AL",1913-1917,0.111,5.183333333333334,3.4233333333333333,1.5976666666666668,10.666666666666666,0.1333333333333333,3.733333333333333,2.733333333333333,no
7.0,4.0,65.0,0.0,27.0,0.0,0.0,91.2,87.0,43.0,41.0,13.0,30.0,6.0,57.0,3.0,1.0,4.0,0,0,0,0,Porfi Altamirano,32,1797,"PHI, PHI, CHC","nan, nan, nan","NL, NL, NL",1982-1984,0.6165,4.203333333333333,4.316666666666666,1.162,8.066666666666668,1.3666666666666665,2.433333333333333,5.6000000000000005,no
2.0,11.0,24.0,18.0,5.0,6.0,0.0,121.3,137.0,99.0,79.0,12.0,74.0,1.0,52.0,3.0,2.0,14.0,0,0,0,0,Porter Vaughan,27,101994,"PHA, PHA, PHA","nan, nan, nan","AL, AL, AL",1940-1946,0.091,6.645,4.87,1.8010000000000002,11.05,1.0,5.15,3.3,no
127.0,84.0,333.0,261.0,42.0,101.0,17.0,1911.3,1907.0,799.0,730.0,199.0,504.0,48.0,956.0,17.0,1.0,15.0,0,4,0,0,Preacher Roe,38,80770,"STL, PIT, PIT, PIT, PIT, BRO, BRO, BRO, BRO, BRO, BRO, BRO","nan, nan, nan, nan, nan, nan, AS,MVP-16, AS,MVP-17, AS,MVP-5, AS,MVP-29, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1938-1954,0.5848181818181818,4.509166666666666,3.8325,1.43925,10.083333333333334,0.875,2.8833333333333333,4.341666666666667,no
3.0,2.0,63.0,0.0,22.0,0.0,0.0,73.1,80.0,35.0,33.0,8.0,24.0,7.0,60.0,2.0,0.0,2.0,0,0,0,0,Preston Claiborne,29,18608,"NYY, NYY, TEX","nan, nan, nan","AL, AL, AL",2013-2017,0.5,6.87,2.9866666666666664,1.8033333333333332,13.966666666666669,0.5666666666666668,2.2666666666666666,7.8,no
0.0,3.0,40.0,0.0,15.0,0.0,0.0,49.4,70.0,56.0,56.0,18.0,21.0,2.0,41.0,0.0,0.0,3.0,0,0,0,0,Preston Guilmet,30,38938,"CLE, BAL, TOT, TBR, MIL, TOT, STL, TOR","nan, nan, nan, nan, nan, nan, nan, nan","AL, AL, MLB, AL, NL, MLB, NL, AL",2013-2018,0.0,12.70875,8.12875,2.0865,14.75,3.6625,4.025,7.35,no
20.0,29.0,199.0,50.0,34.0,3.0,0.0,519.8,534.0,299.0,269.0,34.0,340.0,19.0,302.0,12.0,3.0,43.0,0,0,0,0,Preston Hanna,27,41442,"ATL, ATL, ATL, ATL, ATL, ATL, ATL, TOT, ATL, OAK","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL",1975-1982,0.5245,4.282,4.411,1.7682000000000002,9.97,0.47,5.95,4.86,no
3.0,5.0,42.0,7.0,13.0,2.0,0.0,86.1,116.0,75.0,61.0,5.0,51.0,3.0,24.0,7.0,1.0,0.0,0,0,0,0,Pretzel Pezzullo,25,77908,"PHI, PHI","nan, nan","NL, NL",1935-1936,0.375,5.45,8.77,2.6985,8.4,0.25,15.9,1.3,no
149.0,145.0,308.0,302.0,6.0,285.0,11.0,2636.5,2794.0,1626.0,1022.0,100.0,629.0,0.0,1103.0,28.0,0.0,114.0,0,0,0,0,Pretzels Getzien,28,35937,"DTN, DTN, DTN, DTN, DTN, IND, BSN, TOT, BSN, CLV, STL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",1884-1892,0.4296363636363636,4.0227272727272725,3.395454545454545,1.385909090909091,10.127272727272729,0.4,2.3545454545454545,3.736363636363636,no
3.0,2.0,13.0,1.0,8.0,0.0,0.0,45.1,37.0,23.0,19.0,4.0,26.0,0.0,18.0,2.0,0.0,0.0,0,0,0,0,Prince Oana,35,73091,"DET, DET","nan, nan","AL, AL",1943-1945,0.6,3.045,4.58,1.2205,5.7,0.55,5.3,3.2,no
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Pryor McBee,25,64083,CHW,,AL,1926-1926,,6.75,8.28,3.0,6.8,0.0,20.3,6.8,no
343.0,305.0,678.0,662.0,18.0,618.0,57.0,5759.1,6182.0,3196.0,1851.0,127.0,711.0,0.0,1841.0,48.0,2.0,220.0,0,0,0,0,Pud Galvin,35,33695,"BUF, BUF, BUF, BUF, BUF, BUF, TOT, BUF, PIT, PIT, PIT, PIT, TOT, PIT, STL","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","NL, NL, NL, NL, NL, NL, MLB, NL, NL, NL, NL, NL, NL, NL, NL",1879-1892,0.5084666666666666,3.0046666666666666,2.9846666666666666,1.2468,9.82,0.2066666666666666,1.4200000000000002,2.72,no
11.0,9.0,49.0,22.0,18.0,8.0,1.0,226.1,218.0,105.0,75.0,4.0,67.0,0.0,78.0,11.0,1.0,6.0,0,0,0,0,Pug Cavet,25,17366,"DET, DET, DET","nan, nan, nan","AL, AL, AL",1911-1915,0.5835,3.6666666666666665,3.023333333333333,1.4573333333333334,10.566666666666666,0.1333333333333333,2.5666666666666664,2.8666666666666667,no
